T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,pH_deep,pCO2_deep
28.56492835926972,5.654227212239148,35.29366898694206,34.0,1995.4954583612016,2098.5915074301324,2306.467314682229,2398.3967713294564,1700,8.006076753313614,440.2900470358834,8.341787035212226,185.0126090208276
27.496710611351435,5.226214641405382,35.534304788094154,34.0,1995.4696637499649,2098.5830689573368,2306.5037573694567,2398.3877406576485,1710,8.019159918562751,424.6011617048201,8.348773431278488,181.4673708162484
26.05909276694118,4.9393141459994405,35.75914665472195,34.0,1995.4438771108667,2098.574628749415,2306.54018187189,2398.3787145320393,1720,8.038037438724421,403.2379495117407,8.353465508891711,179.12306445935664
24.294570497682503,4.802006443434185,35.96154830948898,34.0,1995.4180984397074,2098.566186807334,2306.576588198614,2398.3696929503585,1730,8.062213860374785,377.58983852169837,8.355713830952409,178.009759686379
22.2553027094251,4.818350320595337,36.13552680148376,34.0,1995.3923277322858,2098.5577431320626,2306.612976358717,2398.360675910331,1740,8.091050249901,349.1868153420743,8.355446526434323,178.14098634989665
20.00156972236285,4.987862655897434,36.275939363671384,34.0,1995.3665649844095,2098.549297724574,2306.6493463612805,2398.3516634096914,1750,8.123777954445249,319.53980597371844,8.352672163303561,179.51514150337624
17.599991401989957,5.305532700939215,36.37863543071616,34.0,1995.3408101918826,2098.5408505858363,2306.685698215382,2398.3426554461653,1760,8.159513964161867,290.0105288291847,8.347479404550352,182.11532071801986
15.121557890346788,5.761970197124113,36.440579328796225,34.0,1995.3150633505127,2098.532401716817,2306.7220319300905,2398.33365201749,1770,8.19727754171036,261.72498985703646,8.340033472040263,185.9075909913968
12.639531153827372,6.343682949352989,36.45994000948224,34.0,1995.2893244561126,2098.523951118484,2306.7583475144747,2398.3246531213945,1780,8.23600847448515,235.53370071961518,8.330569667992014,190.83788757375834
10.227279372771255,7.033475652825322,36.43614517520739,34.0,1995.263593504493,2098.515498791808,2306.794644977596,2398.315658755613,1790,8.27458806525871,212.01280604222814,8.319384393597526,196.82788822399237
7.956108194339912,7.810958182607177,36.369898196196466,34.0,1995.2378704914688,2098.5070447377484,2306.8309243285125,2398.306668917886,1800,8.31186448711043,191.4951634081799,8.306824234470247,203.77039548753717
5.8931529533077915,8.65314832127949,36.26315731897964,34.0,1995.2121554128576,2098.498588957278,2306.8671855762827,2398.2976836059443,1810,8.34668407534141,174.11901730675817,8.29327374149366,211.52493014298753
4.099394166501827,9.535151108067733,36.11907778109645,34.0,1995.1864482644771,2098.4901314513595,2306.9034287299523,2398.288702817526,1820,8.377929334859552,159.88323568175488,8.279142525676127,219.91438398441792
2.627854961116188,10.430894728651065,35.94191854297441,34.0,1995.1607490421522,2098.4816722209625,2306.9396537985644,2398.27972655037,1830,8.404562964129852,148.7008310095003,8.264852221016346,228.72366295134228
1.5220337214770647,11.313901193006688,35.73691639385021,34.0,1995.1350577417043,2098.4732112670463,2306.975860791164,2398.2707548022204,1840,8.425675354429053,140.44555960052827,8.250823771655098,237.70123083818692
0.8146182871584738,12.158069018733501,35.510131153443616,34.0,1995.1093743589627,2098.4647485905784,2307.012049716785,2398.261787570814,1850,8.440531327297531,134.98906272076024,8.237465391606111,246.56430073406096
0.5265197074858194,12.938444785204984,35.268266545007144,34.0,1995.0836988897522,2098.4562841925217,2307.048220584458,2398.252824853897,1860,8.448610873827732,132.22793174248832,8.225161446107334,255.0080932828493
0.6662541150414353,13.63196075096265,35.018472034862334,34.0,1995.0580313299047,2098.4478180738415,2307.0843734032087,2398.243866649209,1870,8.449638751151598,132.10117032775045,8.214262425218177,262.7190950146256
1.2296909904709534,14.218116732468657,34.76813149528894,34.0,1995.0323716752523,2098.439350235496,2307.1205081820613,2398.2349129544964,1880,8.443599058060903,134.59888435448062,8.205076126516305,269.3916541653731
2.200175260316556,14.679586084088697,34.524644939151926,34.0,1995.0067199216314,2098.430880678451,2307.156624930031,2398.225963767505,1890,8.430733078773207,139.76284456432188,8.197860132073037,274.7466348190727
3.549019616516187,15.00272787013712,34.29520977714789,34.0,1994.981076064879,2098.4224094036663,2307.192723656136,2398.2170190859774,1900,8.411521204949672,147.67907204312863,8.192815648167636,278.55033235373367
5.236352507644989,15.177990088450274,34.086608063687756,34.0,1994.9554401008324,2098.413936412103,2307.2288043693784,2398.2080789076663,1910,8.386651984205255,158.46204423905843,8.190082766937655,280.6315577063291
7.2122967339152195,15.200192025347029,33.90500602083959,34.0,1994.9298120253347,2098.405461704725,2307.264867078766,2398.1991432303184,1920,8.356982776961532,172.22976679357149,8.189737200506082,280.8948203614147
9.41844380629303,15.068677396279877,33.7557717661913,34.0,1994.9041918342293,2098.3969852824875,2307.300911793301,2398.1902120516847,1930,8.323496875972147,189.06906328010174,8.191788526152237,279.3279153649029
11.789580488365266,14.787333745541112,33.6433166324679,34.0,1994.8785795233625,2098.388507146353,2307.336938521971,2398.1812853695164,1940,8.28726131189752,208.9912471271995,8.196179964796821,276.00290487857234
14.255616485194333,14.364477531500258,33.57096476944694,34.0,1994.8529750885818,2098.380027297283,2307.3729472737728,2398.172363181564,1950,8.249388248160933,231.88004418430245,8.202789695703776,271.0703619109558
